np,nc,no
0.695881,0.787354,-0.314159
0.673587,0.770264,-0.314159
0.634541,0.787354,-0.314159
0.628767,0.871582,-0.314159
0.664092,0.667725,0
0.725608,0.787354,0
0.72191,0.787354,0
0.686618,0.701904,0
0.641997,0.701904,0
0.671768,0.684814,-0.314159
0.701571,0.616455,-0.314159
0.727502,0.718994,-0.314159
0.775978,0.633545,-0.314159
0.66799,0.975342,0
0.627049,0.548096,-0.523599
0.614058,0.445557,-0.523599
0.621487,0.462646,-0.523599
0.619644,0.548096,-0.523599
0.595447,0.462646,-0.523599
0.641954,0.482178,-0.523599
0.669976,0.463867,-0.733038
0.58987,0.395508,-0.523599
0.593617,0.395508,-0.523599
0.64203,0.310059,-0.733038
0.645757,0.203857,-0.523599
0.601033,0.41748,-0.733038
0.589802,0.310059,-0.733038
0.623377,0.310059,-0.523599
0.569377,0.161133,-0.733038
0.640054,0.332031,-0.733038
0.649437,0.332031,-0.733038
0.589909,0.161133,-0.733038
0.619665,0.245361,-0.942478
0.686675,0.0268555,-0.942478
0.673677,0.0744629,-0.942478
0.638348,0.136719,-1.15192
0.651398,0.0744629,-0.942478
0.656981,-0.0134277,-1.15192
0.662623,0.0134277,-1.15192
0.668089,-0.0134277,-1.36136
0.675591,-0.0134277,-1.5708
0.591752,-0.10376,-1.5708
0.619633,-0.10376,-1.78024
0.688585,0.0170898,-1.98968
0.649437,-0.0720215,-1.98968
0.688488,-0.0708008,-1.98968
0.688505,-0.195313,-1.98968
0.668024,-0.0695801,-1.98968
0.649329,-0.247803,-1.98968
0.679196,-0.285645,-1.98968
0.656893,-0.377197,-1.98968
0.632709,-0.338135,-1.98968
0.688573,-0.336914,-1.78024
0.688619,-0.427246,-1.5708
0.701606,-0.336914,-1.36136
0.662569,-0.46875,-1.15192
0.614091,-0.559082,-0.942478
0.625304,-0.516357,-0.733038
0.666187,-0.649414,-0.523599
0.673621,-0.516357,-0.523599
0.735097,-0.606689,-0.733038
0.73888,-0.695801,-0.523599
0.705492,-0.649414,-0.733038
0.658888,-0.739746,-0.523599
0.638285,-0.695801,-0.733038
0.662491,-0.739746,-0.733038
0.677433,-0.921631,-0.733038
0.710962,-0.786133,-0.733038
0.727718,-0.784912,-0.733038
0.783661,-0.831299,-0.733038
0.733251,-1.01196,-0.733038
0.695984,-0.968018,-0.733038
0.787201,-1.05835,-0.733038
0.788994,-1.01196,-0.733038
0.766746,-0.969238,-0.733038
0.722119,-0.783691,-0.733038
0.763163,-0.964355,-0.733038
0.735291,-1.01074,-0.733038
0.729643,-0.831299,-0.523599
0.757412,-0.92041,-0.523599
0.757424,-0.92041,-0.523599
0.729426,-0.969238,-0.523599
0.72951,-1.06079,-0.523599
0.761097,-0.969238,-0.314159
0.796418,-1.06079,-0.314159
0.774133,-0.970459,-0.314159
0.736839,-0.92041,-0.314159
0.766664,-0.970459,-0.314159
0.718349,-1.01074,-0.314159
0.712797,-0.92041,-0.314159
0.703517,-0.92041,0
0.716455,-0.969238,0
0.727526,-0.92041,0
0.742516,-0.969238,0
0.766707,-0.969238,0
0.727586,-0.969238,0
0.748018,-0.830078,0
0.733112,-0.830078,0
0.763137,-0.92041,0
0.744505,-0.830078,0
0.705282,-0.338135,0
0.703406,-0.830078,0
0.735157,-0.830078,0
0.733294,-0.969238,0
0.690489,-0.878906,0
0.729582,-0.650635,0
0.673609,-0.740967,0
0.662393,-0.830078,0
0.653171,-0.650635,0
0.610356,-0.740967,0
0.67558,-0.609131,0
0.647638,-0.698242,0.418879
0.655111,-0.650635,0.20944
0.66247,-0.693359,0.20944
0.671723,-0.469971,0.20944
0.664444,-0.469971,0
0.627173,-0.512695,0
0.642019,-0.469971,0.20944
0.677332,-0.512695,0.20944
0.647552,-0.469971,0.20944
0.645683,-0.379639,0.20944
0.669832,-0.379639,0.20944
0.62888,-0.379639,0.20944
0.612224,-0.469971,0.20944
0.591725,-0.426025,0.20944
0.625294,-0.379639,0.20944
0.658888,-0.379639,0.20944
0.640181,-0.289307,0.20944
0.612279,-0.289307,0.20944
0.61231,-0.289307,0.20944
0.660786,-0.244141,0.20944
0.575135,-0.198975,0.20944
0.606611,-0.244141,0.20944
0.643809,-0.198975,0.20944
0.643787,-0.108643,0.20944
0.623273,-0.0634766,0.20944
0.625241,-0.108643,0.418879
0.636509,-0.107422,0.418879
0.6775,-0.107422,0.418879
0.640202,0.0720215,0.418879
0.640208,0.0720215,0.418879
0.720213,0.0280762,0.418879
0.688551,0.0244141,0.418879
0.746332,0.162354,0.418879
0.750067,0.162354,0.418879
0.679303,0.162354,0.418879
0.643881,0.162354,0.418879
0.632661,0.162354,0.418879
0.675446,0.203857,0.418879
0.688448,0.291748,0.418879
0.649448,0.300293,0.418879
0.628943,0.162354,0.418879
0.653041,0.380859,0.418879
0.630683,0.340576,0.418879
0.645587,0.432129,0.418879
0.688539,0.480957,0.418879
0.662459,0.560303,0.628319
0.638179,0.52124,0.628319
0.68863,0.482178,0.628319
0.681139,0.57251,0.628319
0.69046,0.715332,0.628319
0.707321,0.699463,0.628319
0.642029,0.699463,0.628319
0.686652,0.662842,0.628319
0.735084,0.876465,0.628319
0.690329,0.876465,0.837758
0.761135,0.772705,0.837758
0.749936,0.965576,0.837758
0.72957,0.629883,0.837758
0.688585,0.931396,0.837758
0.712786,0.930176,0.837758
0.759465,0.841064,0.837758
0.772537,0.898438,0.837758
0.785441,0.898438,0.837758
0.735036,1.01563,0.837758
0.714508,0.986328,0.837758
0.779686,0.986328,0.837758
0.751776,0.898438,0.837758
0.686641,0.959473,0.837758
0.72197,0.986328,0.837758
0.720058,0.959473,0.837758
0.783286,1.04736,0.628319
0.772102,1.04736,0.628319
0.746276,0.897217,0.628319
0.768674,0.983887,0.628319
0.742653,1.11084,0.628319
0.789171,0.983887,0.628319
0.768629,1.02417,0.628319
0.833825,0.9375,0.628319
0.78902,0.959473,0.837758
0.712703,0.959473,1.0472
0.753827,0.958252,1.25664
0.750129,0.854492,1.67552
0.694252,0.922852,1.67552
0.748215,0.939941,1.67552
0.805858,0.758057,1.88496
0.785442,0.927734,1.67552
0.809634,0.939941,1.67552
0.785545,0.928955,1.67552
0.768866,0.938721,1.46608
0.768705,0.856934,1.0472
0.764926,0.856934,0.837758
0.718195,1.42456,0.418879
0.708758,0.856934,0.418879
0.692124,0.866699,0
0.694137,0.773926,-0.314159
0.692354,0.866699,-0.523599
0.647702,0.690918,-0.523599
0.688642,0.701904,-0.523599
0.718325,0.701904,-0.314159
0.740635,0.690918,-0.314159
0.727706,0.784912,-0.523599
0.697935,0.640869,-0.314159
0.675546,0.629883,-0.314159
0.675395,0.546875,0
0.693988,0.535889,0
0.671735,0.535889,-0.314159
0.681015,0.546875,-0.314159
0.681167,0.546875,-0.523599
0.65142,0.463867,-0.523599
0.554472,0.380859,-0.523599
0.552646,0.367432,-0.523599
0.56384,0.463867,-0.523599
0.627152,0.296631,-0.314159
0.655095,0.224609,-0.523599
0.662481,0.308838,-0.523599
0.671924,0.22583,-0.523599
0.660698,0.29541,-0.523599
0.66248,0.224609,-0.523599
0.668145,0.209961,-0.733038
0.612234,0.240479,-0.733038
0.52836,0.0585938,-0.733038
0.50973,0.158691,-0.733038
0.493038,0.158691,-0.523599
0.617873,0.0744629,-0.523599
0.709028,0.0732422,-0.523599
0.682868,0.0732422,-0.523599
0.662327,0.0561523,-0.523599
0.606591,-0.114746,-0.733038
0.634655,-0.012207,-0.942478
0.593626,0.00610352,-0.942478
0.591637,-0.0976563,-0.942478
0.60845,-0.012207,-0.942478
0.602885,-0.184326,-0.942478
0.606541,-0.163574,-1.15192
0.612148,-0.163574,-1.15192
0.649534,-0.251465,-1.15192
0.645821,-0.228271,-1.36136
0.619644,-0.314941,-1.36136
0.628913,-0.338135,-1.5708
0.614016,-0.427246,-1.5708
0.619689,-0.338135,-1.5708
0.73523,-0.427246,-1.78024
0.746443,-0.311279,-1.78024
0.720308,-0.397949,-1.78024
0.669898,-0.517578,-1.78024
0.640053,-0.48584,-1.98968
0.662492,-0.483398,-1.98968
0.697837,-0.482178,-2.19911
0.684902,-0.6604,-2.19911
0.660655,-0.698242,-2.19911
0.703464,-0.697021,-2.51327
0.746326,-0.60791,-2.19911
0.762987,-0.877686,-2.19911
0.787246,-0.787354,-2.19911
0.764837,-0.872803,-1.98968
0.750029,-0.92041,-1.78024
0.737101,-0.92041,-1.5708
0.751875,-0.786133,-1.36136
0.707158,-0.786133,-0.942478
0.684834,-0.921631,-0.942478
0.787279,-0.921631,-0.733038
0.831941,-0.921631,-0.733038
0.783519,-0.831299,-0.733038
0.736961,-1.05713,-0.523599
0.779771,-1.05713,-0.523599
0.776004,-0.921631,-0.523599
0.815087,-1.05713,-0.314159
0.74635,-1.01196,-0.314159
0.716609,-0.921631,-0.314159
0.774389,-1.01196,-0.314159
0.785649,-0.875244,-0.314159
0.738978,-1.01196,-0.314159
0.729486,-1.10229,-0.314159
0.764876,-1.01196,-0.314159
0.720154,-1.01196,-0.314159
0.699742,-0.921631,-0.314159
0.731453,-1.01196,-0.314159
0.750006,-1.01196,-0.314159
0.748116,-0.784912,-0.314159
0.748054,-0.875244,0
0.735048,-1.05713,0
0.789177,-0.965576,0
0.785389,-0.831299,0
0.765041,-0.921631,0
0.731441,-0.830078,0
0.705305,-0.965576,0
0.729522,-1.01196,0
0.72013,-0.831299,0
0.710786,-0.831299,0
0.686584,-0.831299,0
0.673599,-0.784912,0
0.748153,-0.831299,0
0.753566,-0.289307,0
0.800141,-0.69458,0
0.72203,-0.740967,0
0.697785,-0.69458,0
0.701536,-0.740967,0
0.699765,-0.650635,0
0.759439,-0.650635,0
0.662481,-0.560303,0
0.582338,-0.605469,0
0.58419,-0.515137,0
0.601003,-0.605469,0
0.630892,-0.560303,0
0.62522,-0.560303,0
0.686686,-0.46875,0.20944
0.776119,-0.46875,0.20944
0.714614,-0.424805,0.20944
0.623368,-0.424805,0.20944
0.642029,-0.423584,0.20944
0.694298,-0.378418,0.20944
0.649545,-0.332031,0.20944
0.589909,-0.46875,0.20944
0.619684,-0.288086,0.20944
0.679264,-0.378418,0.20944
0.73701,-0.245361,0.20944
0.696134,-0.288086,0.20944
0.601054,-0.288086,0.20944
0.535823,-0.378418,0.20944
0.641955,-0.288086,0.20944
0.692159,-0.197754,0.20944
0.591686,-0.197754,0.20944
0.617785,-0.148926,0.418879
0.64768,-0.107422,0.418879
0.643936,-0.107422,0.418879
0.586087,-0.0585938,0.418879
0.647552,0.0720215,0.418879
0.736931,-0.0170898,0.418879
0.723959,0.0720215,0.418879
0.632666,-0.0671387,0.418879
0.60849,0.0732422,0.418879
0.628984,0.123291,0.418879
0.656959,-0.0561523,0.418879
0.677422,0.202637,0.418879
0.643797,0.163574,0.418879
0.68293,0.201416,0.418879
0.686754,0.201416,0.418879
0.670059,0.163574,0.418879
0.697987,0.340576,0.418879
0.712809,0.250244,0.418879
0.668089,0.286865,0.418879
0.615983,0.375977,0.628319
0.645607,0.357666,0.628319
0.632666,0.483398,0.628319
0.660628,0.429688,0.628319
0.69782,0.518799,0.628319
0.755611,0.57373,0.628319
0.759326,0.57373,0.628319
0.699672,0.57373,0.628319
0.751894,0.574951,0.628319
0.742598,0.720215,0.837758
0.7687,0.69458,0.837758
0.729498,0.750732,1.0472
0.703441,0.810547,1.0472
0.694063,0.750732,1.0472
0.738697,0.838623,1.25664
0.757425,0.898438,1.25664
0.707134,0.783691,1.25664
0.69786,0.809326,1.25664
0.727803,0.959473,1.25664
0.757512,0.895996,1.46608
0.787227,0.853271,1.46608
0.835579,1.04614,1.46608
0.876585,0.958252,1.46608
0.785493,0.854492,1.46608
0.759395,0.958252,1.46608
0.811619,0.941162,1.46608
0.692354,0.871582,1.46608
0.721994,1.0376,1.46608
0.770468,1.01196,1.67552
0.720296,1.01196,1.67552
0.727778,0.928955,1.67552
0.8097,0.928955,1.67552
0.815246,1.00342,1.67552
0.796681,1.00342,1.67552
0.846885,0.921631,1.0472
0.809594,1.01074,0.837758
0.828213,0.921631,0.418879
0.828268,1.01074,0
0.790976,0.996094,0.20944
0.738978,1.01074,-0.314159
0.694218,1.01074,0
0.705177,1.01074,0
0.680959,0.841064,-0.314159
0.748104,0.848389,0
0.778035,0.930176,-0.314159
0.811499,1.01074,-0.314159
0.770431,0.848389,-0.314159
0.748066,0.848389,-0.314159
0.776043,0.864258,-0.314159
0.694092,0.855713,-0.523599
0.73712,0.773926,-0.314159
0.813478,0.766602,-0.314159
0.818942,0.773926,-0.314159
0.768642,0.782471,0
0.660644,0.782471,0
0.619613,0.773926,0
0.65315,0.692139,0
0.656882,0.692139,-0.314159
0.694126,0.692139,-0.314159
0.697975,0.692139,-0.314159
0.66441,0.618896,-0.314159
0.636305,0.618896,-0.314159
0.608429,0.545654,-0.314159
0.651372,0.537109,-0.523599
0.677377,0.526123,-0.523599
0.627136,0.526123,-0.523599
0.576959,0.454102,-0.733038
0.595436,0.454102,-0.523599
0.666121,0.371094,-0.314159
0.653107,0.463867,-0.314159
0.625303,0.390625,-0.314159
0.621555,0.38208,-0.314159
0.707088,0.380859,-0.314159
0.727682,0.308838,-0.314159
0.66429,0.297852,-0.523599
0.667941,0.214844,-0.523599
0.647552,0.22583,-0.523599
0.606631,0.308838,-0.523599
0.552683,0.134277,-0.314159
0.575041,0.321045,-0.314159
0.588029,0.144043,-0.523599
0.638285,0.15625,-0.523599
0.602849,0.157471,-0.733038
0.563775,0.144043,-0.733038
0.589835,0.0878906,-0.523599
0.656905,-0.0244141,-0.523599
0.683043,-0.00976563,-0.523599
0.701617,-0.00976563,-0.523599
0.712768,-0.0952148,-0.523599
0.695996,-0.0109863,-0.733038
0.688608,-0.0793457,-0.733038
0.651506,0.00488281,-0.942478
0.696306,-0.0793457,-0.942478
0.66451,-0.163574,-0.942478
0.586091,-0.250244,-1.15192
0.520857,-0.250244,-0.942478
0.515291,-0.316162,-1.15192
0.573008,-0.229492,-1.15192
0.608431,-0.336914,-1.36136
0.584248,-0.401611,-1.36136
0.638274,-0.316162,-1.36136
0.74998,-0.489502,-1.36136
0.690375,-0.401611,-1.36136
0.634477,-0.488281,-1.5708
0.630746,-0.515137,-1.5708
0.649512,-0.488281,-1.78024
0.683099,-0.546875,-1.78024
0.645789,-0.574951,-1.78024
0.632771,-0.517578,-1.98968
0.636452,-0.631104,-1.98968
0.686618,-0.57373,-2.19911
0.690386,-0.698242,-2.51327
0.735073,-0.698242,-2.93215
0.73517,-0.788574,-3.14159
0.731435,-0.74707,-3.35103
0.759189,-0.739746,-3.14159
0.682896,-0.740967,-3.14159
0.703424,-0.831299,-2.93215
0.824517,-0.874023,-2.93215
0.858215,-1.01196,-2.93215
0.751975,-0.964355,-2.51327
0.789099,-1.01074,-1.98968
0.776004,-1.05957,-1.36136
0.722065,-1.1499,-0.733038
0.692239,-1.01074,-0.523599
0.690295,-1.1499,0
0.762872,-1.01196,0.20944
0.749831,-1.01196,0.20944
0.76854,-1.01196,0.20944
0.747955,-1.10229,0.418879
0.790873,-0.969238,0
0.787266,-1.01196,0.20944
0.813486,-1.01196,0.20944
0.865753,-0.964355,0
0.789288,-1.14868,0
0.709022,-0.921631,0
0.682958,-1.05835,0
0.714579,-0.921631,0
0.789138,-0.968018,0
0.815194,-0.921631,0
0.736931,-0.968018,0
0.727598,-0.968018,0
0.800153,-0.921631,0
0.820698,-0.968018,0
0.768712,-1.01196,0
0.765015,-0.783691,0
0.698102,-0.921631,0
0.673777,-0.831299,0
0.681134,-0.964355,0
0.641965,-0.783691,0
0.701536,-0.693359,0
0.688448,-0.740967,0
0.695869,-0.831299,0
0.738807,-0.650635,0
0.733245,-0.650635,0
0.714603,-0.693359,0
0.654987,-0.650635,0
0.67539,-0.428467,0
0.716396,-0.740967,0
0.720201,-0.560303,0
0.65134,-0.606689,0
0.636394,-0.606689,0
0.647498,-0.650635,0
0.632608,-0.560303,0
0.647541,-0.605469,0.20944
0.602807,-0.469971,0.20944
0.584258,-0.560303,0.418879
0.640096,-0.560303,0.418879
0.71275,-0.469971,0.418879
0.705259,-0.469971,0.20944
0.682828,-0.469971,0.20944
0.649448,-0.289307,0.20944
0.664345,-0.334473,0.20944
0.655002,-0.288086,0.20944
0.601076,-0.334473,0.20944
0.591645,-0.333252,0.20944
0.600923,-0.244141,0.20944
0.602789,-0.153809,0.20944
0.597258,-0.151367,0.20944
0.638391,-0.241699,0.20944
0.686823,-0.107422,0.20944
0.684952,-0.107422,0.418879
0.656969,-0.197754,0.418879
0.664356,-0.107422,0.418879
0.75571,-0.150146,0.418879
0.696042,0.0244141,0.418879
0.647638,0.113525,0.418879
0.686823,0.0720215,0.418879
0.722113,-0.0170898,0.418879
0.619633,0.162354,0.418879
0.537666,0.162354,0.418879
0.548851,0.162354,0.418879
0.621477,0.202637,0.418879
0.725818,0.251465,0.418879
0.640096,0.251465,0.418879
0.606591,0.341797,0.418879
0.697918,0.290527,0.418879
0.768661,0.340576,0.418879
0.653148,0.251465,0.418879
0.614089,0.340576,0.418879
0.681178,0.340576,0.418879
0.63837,0.393066,0.418879
0.660666,0.393066,0.418879
0.675491,0.466309,0.418879
0.645671,0.52002,0.418879
0.649341,0.609131,0.628319
0.699672,0.518799,0.628319
0.671801,0.57373,0.628319
0.701583,0.732422,0.628319
0.733172,0.662842,0.628319
0.708823,0.57373,0.837758
0.695881,0.629883,0.837758
0.686686,0.662842,0.837758
0.757436,0.841064,0.837758
0.787331,0.839844,1.0472
0.742591,0.810547,1.0472
0.744541,0.927734,1.0472
0.716633,0.898438,1.0472
0.658758,0.898438,1.0472
0.72384,0.871582,1.0472
0.787189,0.898438,1.0472
0.805832,0.897217,1.25664
0.807736,0.897217,1.25664
0.727586,0.872803,1.25664
0.720106,0.872803,1.46608
0.788968,0.872803,1.25664
0.826331,0.959473,1.46608
0.735255,0.941162,1.67552
0.752019,1.04248,1.67552
0.818917,0.939941,1.88496
0.815194,0.856934,2.0944
0.805872,1.01196,2.40855
0.8151,0.927734,2.40855
0.846801,1.01074,2.40855
0.802282,1.01074,2.40855
0.817167,1.00952,2.40855
0.778008,0.928955,2.0944
0.774261,0.839844,1.88496
0.783428,0.844727,1.67552
0.757438,0.925293,1.0472
0.818996,1.00464,0.628319
0.785468,0.925293,0.20944
0.768788,0.928955,0
0.755735,1.00464,-0.523599
0.742616,0.928955,-0.523599
0.738807,0.849609,-0.523599
0.785298,0.928955,-0.523599
0.770405,0.769043,-0.523599
0.748141,0.688477,-0.523599
0.740775,0.769043,-0.314159
0.744345,0.769043,-0.314159
0.73129,0.772705,0
0.686686,0.853271,0
0.643829,0.612793,0
0.690455,0.693359,0
0.750067,0.693359,-0.314159
0.671801,0.612793,-0.314159
0.619613,0.773926,-0.314159
0.640127,0.698242,-0.314159
0.66622,0.617676,-0.523599
0.710963,0.617676,-0.523599
0.714733,0.611572,-0.314159
0.629047,0.611572,-0.314159
0.643936,0.524902,-0.314159
0.673632,0.537109,-0.314159
0.725836,0.455322,-0.523599
0.692319,0.455322,-0.523599
0.649448,0.374756,-0.733038
0.599249,0.373535,-0.523599
0.517318,0.373535,-0.523599
0.576874,0.389404,-0.314159
0.679264,0.373535,-0.314159
0.612229,0.380859,-0.314159
0.588031,0.308838,-0.523599
0.591819,0.22583,-0.523599
0.614097,0.308838,-0.733038
0.584237,0.308838,-0.733038
0.662448,0.216064,-0.523599
0.757399,0.155029,-0.523599
0.714638,0.145264,-0.523599
0.655052,0.22583,-0.523599
0.610344,0.145264,-0.523599
0.692422,0.15625,-0.523599
0.660715,0.15625,-0.523599
0.612187,-0.00976563,-0.523599
0.541386,-0.00976563,-0.523599
0.597203,-0.106201,-0.523599
0.688488,0.00244141,-0.523599
0.666148,0.00366211,-0.733038
0.658758,-0.0805664,-0.733038
0.673877,-0.0805664,-0.942478
0.683156,-0.0952148,-1.15192
0.712691,-0.164795,-1.15192
0.675513,-0.250244,-1.15192
0.696134,-0.249023,-1.15192
0.716597,-0.183105,-1.15192
0.645821,-0.250244,-1.15192
0.561901,-0.230713,-1.15192
0.580491,-0.336914,-1.36136
0.608421,-0.402832,-1.36136
0.610285,-0.316162,-1.36136
0.610324,-0.294189,-1.36136
0.664377,-0.512695,-1.5708
0.686709,-0.401611,-1.5708
0.660589,-0.400391,-1.5708
0.645619,-0.427246,-1.5708
0.671668,-0.488281,-1.78024
0.699742,-0.457764,-1.98968
0.696192,-0.456543,-1.98968
0.636536,-0.606689,-2.51327
0.643925,-0.662842,-2.72271
0.709104,-0.571289,-2.93215
0.731411,-0.698242,-3.35103
0.738856,-0.697021,-3.56047
0.727694,-0.739746,-3.76991
0.770552,-0.786133,-3.76991
0.759402,-0.831299,-3.76991
0.733293,-0.921631,-3.56047
0.774248,-0.831299,-3.56047
0.776055,-0.92041,-3.35103
0.753666,-0.831299,-2.72271
0.714626,-0.92041,-2.19911
0.729655,-0.92041,-1.36136
0.787424,-1.06079,-0.314159
0.772397,-1.09985,0
0.770455,-1.09985,0
0.727658,-1.01074,0.20944
0.686743,-0.871582,0.20944
0.718468,-0.92041,0.20944
0.722214,-1.01074,0
0.755748,-1.06079,0
0.806018,-0.870361,0
0.764901,-0.970459,-0.314159
0.807682,-1.15112,0
0.835606,-0.970459,0
0.776054,-1.10107,0
0.772408,-1.15112,0
0.796694,-1.01074,0
0.746363,-1.06079,0
0.697831,-1.10107,0
0.77038,-1.01929,0
0.822496,-1.06079,0
0.828348,-1.01929,0
0.750141,-0.92041,0
0.759389,-0.92041,0
0.833852,-0.78125,0
0.789041,-0.970459,0
0.753578,-0.928955,0
0.727646,-0.880127,0
0.681156,-0.739746,0
0.645885,-0.880127,0
0.703586,-0.788574,0
0.67741,-0.740967,0
0.720154,-0.878906,0
0.697676,-0.740967,0
0.707064,-0.789795,0
0.669865,-0.650635,0
0.645725,-0.650635,0
0.750042,-0.698242,0.20944
0.804015,-0.560303,0.20944
0.816951,-0.60791,0.20944
0.703418,-0.560303,0.20944
0.681128,-0.469971,0.20944
0.649567,-0.60791,0.20944
0.584418,-0.422363,0.20944
0.587973,-0.516357,0.20944
0.656817,-0.560303,0.20944
0.673598,-0.469971,0.20944
0.612117,-0.423584,0.20944
0.63451,-0.423584,0.20944
0.731471,-0.379639,0.20944
0.714709,-0.424805,0.20944
0.651334,-0.379639,0.20944
0.669882,-0.469971,0.418879
0.690352,-0.244141,0.418879
0.682986,-0.334473,0.418879
0.634562,-0.244141,0.418879
0.644,-0.153809,0.418879
0.690569,-0.244141,0.418879
0.656937,-0.197754,0.418879
0.617719,-0.197754,0.418879
0.602839,-0.0634766,0.418879
0.677254,-0.0634766,0.418879
0.733245,-0.197754,0.418879
0.668001,-0.107422,0.418879
0.645725,-0.0170898,0.418879
0.671735,-0.107422,0.418879
0.707023,-0.107422,0.418879
0.705317,0.0720215,0.418879
0.660676,0.119629,0.418879
0.673772,0.0720215,0.418879
0.673766,0.162354,0.418879
0.561883,0.162354,0.418879
0.601005,0.203857,0.418879
0.614107,0.203857,0.418879
0.601034,0.203857,0.418879
0.636315,0.290527,0.418879
0.585981,0.250244,0.418879
0.621508,0.163574,0.418879
0.623366,0.341797,0.418879
0.630682,0.341797,0.418879
0.645555,0.379639,0.418879
0.654954,0.430908,0.418879
0.669959,0.430908,0.418879
0.660676,0.52002,0.418879
0.649545,0.483398,0.628319
0.602938,0.55542,0.628319
0.658736,0.57373,0.628319
0.658779,0.787354,0.837758
0.664257,0.662842,0.837758
0.690318,0.753174,1.0472
0.716443,0.751953,0.837758
0.710927,0.842285,0.837758
0.729583,0.631104,0.837758
0.709063,0.809326,0.837758
0.731399,0.870361,1.0472
0.779938,0.838623,1.0472
0.766897,0.898438,1.25664
0.71478,0.810547,1.25664
0.686743,0.898438,1.25664
0.686732,0.871582,1.25664
0.666165,0.897217,1.25664
0.736889,0.983887,1.25664
0.757425,0.919189,1.67552
0.755698,0.872803,1.88496
0.764964,0.959473,2.0944
0.757426,0.958252,2.40855
0.816952,0.939941,2.82743
0.880238,0.926514,2.61799
0.900759,1.02295,2.82743
0.859909,0.928955,3.03687
0.856294,0.928955,2.61799
0.820917,1.00342,2.82743
0.792872,1.08521,2.61799
0.766664,1.00098,2.0944
0.803861,1.00098,1.67552
0.781499,1.00464,1.25664
0.692193,1.00098,0.628319
0.733269,1.08398,0.20944
0.794789,1.00464,-0.314159
0.776119,0.921631,-0.523599
0.69603,0.925293,-0.523599
0.709063,0.925293,-0.733038
0.781705,0.925293,-0.523599
0.721994,1.00952,-0.314159
0.658726,0.773926,-0.314159
0.636425,0.928955,0
0.707263,0.928955,0
0.735242,0.849609,-0.314159
0.694178,0.849609,-0.314159
0.701548,0.693359,-0.314159
0.70149,0.769043,-0.523599
0.736845,0.769043,-0.314159
0.692239,0.769043,-0.314159
0.707076,0.693359,-0.314159
0.721982,0.76416,-0.314159
0.798402,0.778809,0
0.708963,0.693359,-0.314159
0.655127,0.693359,-0.314159
0.679432,0.693359,-0.314159
0.649523,0.617676,-0.314159
0.671912,0.693359,-0.314159
0.653257,0.532227,-0.314159
0.640128,0.543213,-0.314159
0.593509,0.456543,-0.523599
0.612075,0.531006,-0.523599
0.655013,0.625,-0.523599
0.746301,0.469971,-0.523599
0.722065,0.463867,-0.523599
0.664301,0.463867,-0.733038
0.649427,0.38208,-0.733038
0.595477,0.380859,-0.733038
0.619737,0.389404,-0.523599
0.698045,0.390625,-0.523599
0.640149,0.217285,-0.523599
0.567357,0.308838,-0.523599
0.505938,0.308838,-0.523599
0.513402,0.216064,-0.523599
0.56192,0.155029,-0.523599
0.612269,0.155029,-0.523599
0.643936,0.15625,-0.523599
0.634582,0.145264,-0.523599
0.59345,0.145264,-0.523599
0.627038,0.0854492,-0.523599
0.615972,0.0854492,-0.523599
0.640191,0.238037,-0.523599
0.688653,-0.0231934,-0.523599
0.679309,-0.0805664,-0.733038
0.632802,0.00366211,-0.942478
0.640223,-0.179443,-0.942478
0.686664,-0.0952148,-0.942478
0.634499,-0.0793457,-1.15192
0.593495,-0.179443,-0.942478
0.630756,-0.250244,-0.942478
0.677343,-0.231934,-1.15192
0.610223,-0.335693,-1.15192
0.653127,-0.250244,-1.15192
0.63086,-0.250244,-1.36136
0.617867,-0.336914,-1.36136
0.630965,-0.316162,-1.36136
0.562013,-0.380859,-1.36136
0.632755,-0.424805,-1.36136
0.623398,-0.424805,-1.36136
0.573056,-0.489502,-1.5708
0.632661,-0.513916,-1.78024
0.656828,-0.576172,-1.78024
0.666176,-0.488281,-1.98968
0.7239,-0.828857,-2.51327
0.768509,-0.57373,-2.93215
0.761108,-0.695801,-3.14159
0.74998,-0.661621,-3.56047
0.710998,-0.698242,-3.56047
0.697906,-0.60791,-3.76991
0.725908,-0.697021,-3.97935
0.770609,-0.830078,-3.76991
0.811458,-0.875244,-3.76991
0.789132,-0.831299,-3.56047
0.783538,-0.92041,-3.56047
0.78902,-0.92041,-2.93215
0.777854,-0.880127,-2.51327
0.796516,-0.92041,-1.5708
0.826333,-0.97168,-1.15192
0.695892,-1.11206,-0.523599
0.708852,-0.92041,-0.314159
0.762961,-0.970459,0
0.787357,-0.970459,0.20944
0.847067,-0.92041,0.20944
0.795079,-1.01074,0.418879
0.776388,-0.970459,0.20944
0.729595,-0.92041,0.20944
0.796563,-1.10107,0.20944
0.830116,-1.09985,-0.314159
0.828197,-1.19141,0
0.757361,-1.10107,0
0.729354,-0.970459,0
0.781447,-1.01074,0
0.777777,-0.970459,0
0.75735,-0.92041,0
0.735048,-0.970459,0
0.805832,-1.06079,0
0.772333,-0.748291,0
0.763162,-0.970459,0
0.757537,-0.970459,0
0.815194,-1.19141,0
0.805952,-0.970459,0
0.785363,-0.880127,0
0.790859,-0.789795,0
0.738795,-0.830078,0
0.720225,-0.789795,0
