np,nc,no
1.59449,0,0.000183105
1.64675,0,0.000183105
1.54254,0,0.000183105
1.60336,0,0.000183105
1.62934,0,0.00366211
1.65538,0,0.00366211
1.69017,0,-0.00201416
1.63802,0,-0.00201416
1.66421,0,0.000183105
1.65541,0,0.000183105
1.6032,0,0.000183105
1.60293,0,0.000183105
1.61153,0,0.00219727
1.63797,0,0.00219727
1.55977,0,0.00457764
1.62936,0,0.00457764
1.65538,0,-0.00201416
1.67271,0,-0.00201416
1.65551,0,-0.0032959
1.55984,0,-0.0032959
1.57741,0,0.000183105
1.63843,0,0.000183105
1.59477,0,-0.0032959
1.58587,0,-0.0032959
1.56842,0,0.000183105
1.60312,0,0.000183105
1.68149,0,0.000183105
1.62915,0,0.000183105
1.67249,0,0.000183105
1.67265,0,0.000183105
1.62913,0,-0.0032959
1.64658,0,-0.0032959
1.58588,0,-0.0032959
1.5249,0,-0.0032959
1.55079,0,-0.0032959
1.59446,0,-0.0032959
1.61196,0,0.000183105
1.63823,0,0.000183105
1.7338,0,0.00366211
1.67252,0,0.00366211
1.62063,0,0.000183105
1.64684,0,0.000183105
1.57732,0,0.000183105
1.54244,0,0.000183105
1.68131,0,0.00219727
1.72514,0,0.00219727
1.69048,0,0.00366211
1.66416,0,0.00366211
1.61208,0,-0.0032959
1.55116,0,-0.0032959
1.5598,0,0.00219727
1.55982,0,0.00219727
1.55985,0,0.00366211
1.57728,0,0.00366211
1.61197,0,0.00366211
1.58561,0,0.00366211
1.64662,0,-0.00201416
1.71605,0,-0.00201416
1.75091,0,-0.00201416
1.66406,0,-0.00201416
1.6205,0,-0.00201416
1.56855,0,-0.00201416
1.53381,0,0.00146484
1.62066,0,0.00146484
1.62953,0,0.000183105
1.62937,0,0.000183105
1.62071,0,0.00366211
1.58591,0,0.00366211
1.68157,0,-0.00201416
1.61198,0,-0.00201416
1.55106,0,0.00366211
1.66417,0,0.00366211
1.66405,0,0.00146484
1.62046,0,0.00146484
1.62067,0,0.00366211
1.61179,0,0.00366211
1.62895,0,-0.00201416
1.56824,0,-0.00201416
1.63828,0,-0.00109863
1.62952,0,-0.00109863
1.49891,0,-0.0032959
1.57728,0,-0.0032959
1.60315,0,0.000183105
1.63802,0,0.000183105
1.56842,0,-0.0032959
1.54226,0,-0.0032959
1.62085,0,0.00219727
1.55982,0,0.00219727
1.55097,0,0.000183105
1.53395,0,0.000183105
1.59459,0,0.000183105
1.62947,0,0.000183105
1.61203,0,-0.0032959
1.58576,0,-0.0032959
1.68149,0,-0.00201416
1.66402,0,-0.00201416
1.62061,0,0.00219727
1.63775,0,0.00219727
1.61183,0,0.000183105
1.612,0,0.000183105
1.56847,0,0.000183105
1.61203,0,0.000183105
1.62957,0,0.00146484
1.62071,0,0.00146484
1.62061,0,0.000183105
1.62934,0,0.000183105
1.63789,0,0.00567627
1.62037,0,0.00567627
1.62936,0,-0.0032959
1.62944,0,-0.0032959
1.52505,0,0.00366211
1.51654,0,0.00366211
1.55124,0,-0.0032959
1.55111,0,-0.0032959
1.57715,0,-0.00201416
1.5947,0,-0.00201416
1.68165,0,0.000183105
1.65535,0,0.000183105
1.58591,0,0.000183105
1.63829,0,0.000183105
1.60328,0,0.000183105
1.60327,0,0.000183105
1.64692,0,0.000183105
1.59486,0,0.000183105
1.61224,0,0.000183105
1.64697,0,0.000183105
1.59478,0,0.000183105
1.55995,0,0.000183105
1.55987,0,-0.0032959
1.5252,0,-0.0032959
1.55127,0,0.00366211
1.62056,0,0.00366211
1.57726,0,-0.00531006
1.60333,0,-0.00531006
1.67255,0,0.000183105
1.55079,0,0.000183105
1.59454,0,0.00219727
1.59457,0,0.00219727
1.56876,0,-0.00201416
1.58599,0,-0.00201416
1.57695,0,0.00567627
1.62046,0,0.00567627
1.612,0,0.00366211
1.66422,0,0.00366211
1.68155,0,0.000183105
1.62043,0,0.000183105
1.60341,0,0.000183105
1.58594,0,0.000183105
1.62911,0,0.000183105
1.66422,0,0.000183105
1.55122,0,0.000183105
1.58618,0,0.000183105
1.68168,0,-0.00201416
1.57716,0,-0.00201416
1.55982,0,0.000183105
1.52492,0,0.000183105
1.57744,0,-0.00201416
1.67293,0,-0.00201416
1.68161,0,0.000183105
1.67312,0,0.000183105
1.62069,0,0.000183105
1.62915,0,0.000183105
1.63778,0,0.000183105
1.63794,0,0.000183105
1.56848,0,0.000183105
1.57721,0,0.000183105
1.50783,0,0.00567627
1.58601,0,0.00567627
1.62936,0,0.000183105
1.60341,0,0.000183105
1.55114,0,0.000183105
1.586,0,0.000183105
1.59485,0,0.000183105
1.43838,0,0.000183105
1.50771,0,0.000183105
1.6205,0,0.000183105
1.6381,0,0.000183105
1.64684,0,0.000183105
1.59467,0,0.000183105
1.62074,0,0.000183105
1.6552,0,-0.00531006
1.6377,0,-0.00531006
1.62911,0,0.000183105
1.56,0,0.000183105
1.51659,0,-0.00109863
1.55977,0,-0.00109863
1.62952,0,-0.00201416
1.66446,0,-0.00201416
1.62063,0,0.000183105
1.55964,0,0.000183105
1.54234,0,0.00146484
1.60325,0,0.00146484
1.65543,0,-0.00531006
1.62066,0,-0.00531006
1.6554,0,0.00366211
1.69017,0,0.00366211
1.56843,0,0.000183105
1.51639,0,0.000183105
1.52527,0,0.000183105
1.56845,0,0.000183105
1.65514,0,0.000183105
1.6291,0,0.000183105
1.62037,0,0.000183105
1.55936,0,0.000183105
1.5684,0,0.000183105
1.62071,0,0.000183105
1.55993,0,0.00366211
1.60323,0,0.00366211
1.65516,0,-0.00201416
1.68144,0,-0.00201416
1.60327,0,0.00366211
1.49884,0,0.00366211
1.53375,0,-0.00201416
1.56855,0,-0.00201416
1.621,0,0.000183105
1.65568,0,0.000183105
1.58586,0,-0.00109863
1.59463,0,-0.00109863
1.60333,0,0.00366211
1.58631,0,0.00366211
1.56881,0,0.00366211
1.52515,0,0.00366211
1.63818,0,0.00366211
1.66403,0,0.00366211
1.68161,0,0.00366211
1.63837,0,0.00366211
1.57731,0,0.000183105
1.56888,0,0.000183105
1.56863,0,0.00567627
1.58576,0,0.00567627
1.55106,0,-0.00201416
1.55985,0,-0.00201416
1.61211,0,-0.00109863
1.60338,0,-0.00109863
1.56878,0,-0.00201416
1.61203,0,-0.00201416
1.69007,0,-0.0032959
1.68147,0,-0.0032959
1.66411,0,0.000183105
1.61193,0,0.000183105
1.61193,0,0.000183105
1.61219,0,0.000183105
1.62085,0,0.000183105
1.55114,0,0.000183105
1.61222,0,0.00219727
1.59483,0,0.00219727
1.62976,0,0.00366211
1.66449,0,0.00366211
1.6554,0,0.000183105
1.56845,0,0.000183105
1.56847,0,0.00219727
1.57716,0,0.00219727
1.58612,0,0.00366211
1.64677,0,0.00366211
1.64665,0,0.000183105
1.62045,0,0.000183105
1.54213,0,0.000183105
1.55109,0,0.000183105
1.58607,0,0.00366211
1.55097,0,0.00366211
1.59462,0,0.00366211
1.55134,0,0.00366211
1.58586,0,0.000183105
1.62931,0,0.000183105
1.664,0,0.000183105
1.68141,0,0.000183105
1.5249,0,0.000183105
1.55972,0,0.000183105
1.61221,0,-0.00201416
1.60327,0,-0.00201416
1.67271,0,0.00366211
1.61183,0,0.00366211
1.5686,0,0.000183105
1.621,0,0.000183105
1.66435,0,-0.00201416
1.67304,0,-0.00201416
1.65565,0,-0.00201416
1.63799,0,-0.00201416
1.64688,0,0.000183105
1.61196,0,0.000183105
1.61195,0,0.00219727
1.62942,0,0.00219727
1.68164,0,0.000183105
1.61187,0,0.000183105
1.58557,0,0.000183105
1.60329,0,0.000183105
1.64674,0,-0.0032959
1.68169,0,-0.0032959
1.64679,0,0.000183105
1.67253,0,0.000183105
1.61195,0,0.000183105
1.53373,0,0.000183105
1.57723,0,-0.00201416
1.61198,0,-0.00201416
1.68128,0,0.000183105
1.64675,0,0.000183105
1.56832,0,0.000183105
1.54203,0,0.000183105
1.54229,0,0.00219727
1.55977,0,0.00219727
1.63799,0,0.00366211
1.60338,0,0.00366211
1.62082,0,-0.0032959
1.67304,0,-0.0032959
1.63815,0,-0.0032959
1.60327,0,-0.0032959
1.59464,0,0.00366211
1.5947,0,0.00366211
1.55972,0,0.000183105
1.57705,0,0.000183105
1.56835,0,-0.0032959
1.54223,0,-0.0032959
1.58599,0,0.00366211
1.67288,0,0.00366211
1.62058,0,0.00567627
1.62071,0,0.00567627
1.61206,0,0.000183105
1.62092,0,0.000183105
1.58607,0,-0.00201416
1.54251,0,-0.00201416
1.5513,0,0.000183105
1.58581,0,0.000183105
1.62952,0,0.0067749
1.69896,0,0.0067749
1.61196,0,0.00219727
1.62075,0,0.00219727
1.62077,0,0.000183105
1.57698,0,0.000183105
1.61198,0,0.000183105
1.59476,0,0.000183105
1.59457,0,0.00146484
1.62915,0,0.00146484
1.6291,0,0.00146484
1.62936,0,0.00146484
1.55989,0,0.000183105
1.60343,0,0.000183105
1.69916,0,0.00366211
1.60322,0,0.00366211
1.55954,0,0.000183105
1.52495,0,0.000183105
1.61219,0,0.000183105
1.65565,0,0.000183105
1.59467,0,-0.00531006
1.55992,0,-0.00531006
1.56863,0,0.000183105
1.58607,0,0.000183105
1.56868,0,-0.0032959
1.58599,0,-0.0032959
1.69028,0,0.00146484
1.66433,0,0.00146484
1.62085,0,0.000183105
1.60341,0,0.000183105
1.56866,0,-0.0032959
1.57732,0,-0.0032959
1.55987,0,0.000183105
1.57729,0,0.000183105
1.57718,0,0.00146484
1.57719,0,0.00146484
1.62951,0,0.00366211
1.6555,0,0.00366211
1.63831,0,0.000183105
1.5513,0,0.000183105
1.5684,0,0.00146484
1.60317,0,0.00146484
1.5597,0,-0.00109863
1.5947,0,-0.00109863
1.60364,0,0.000183105
1.55123,0,0.000183105
1.63805,0,-0.00109863
1.62077,0,-0.00109863
1.58601,0,-0.00402832
1.62055,0,-0.00402832
1.64662,0,-0.0032959
1.7335,0,-0.0032959
1.65537,0,0.0067749
1.62934,0,0.0067749
1.7074,0,-0.0032959
1.67281,0,-0.0032959
1.6294,0,0.000183105
1.62913,0,0.000183105
1.61195,0,0.00219727
1.62952,0,0.00219727
1.54239,0,0.000183105
1.57706,0,0.000183105
1.68144,0,0.000183105
1.63807,0,0.000183105
1.58584,0,-0.00402832
1.58581,0,-0.00402832
1.68175,0,0.000183105
1.64686,0,0.000183105
1.54251,0,0.000183105
1.60338,0,0.000183105
1.58588,0,-0.0032959
1.55104,0,-0.0032959
1.58581,0,0.00219727
1.54224,0,0.00219727
1.54238,0,0.00146484
1.48162,0,0.00146484
1.59487,0,-0.00531006
1.62942,0,-0.00531006
1.56847,0,0.00567627
1.59478,0,0.00567627
1.6209,0,-0.00201416
1.57726,0,-0.00201416
1.5948,0,-0.00201416
1.61206,0,-0.00201416
1.64669,0,0.00146484
1.59451,0,0.00146484
1.59475,0,-0.00201416
1.62955,0,-0.00201416
1.60317,0,0.000183105
1.5512,0,0.000183105
1.58604,0,0.00366211
1.64689,0,0.00366211
1.6731,0,0.000183105
1.62934,0,0.000183105
1.58568,0,0.000183105
1.5684,0,0.000183105
1.64713,0,0.000183105
1.65586,0,0.000183105
1.56863,0,0.000183105
1.61212,0,0.000183105
1.69013,0,-0.0032959
1.66423,0,-0.0032959
1.63818,0,0.000183105
1.60327,0,0.000183105
1.63816,0,0.000183105
1.62046,0,0.000183105
1.65531,0,0.000183105
1.6557,0,0.000183105
1.61195,0,0.00366211
1.67285,0,0.00366211
1.60344,0,0.000183105
1.57728,0,0.000183105
1.61208,0,0.000183105
1.59455,0,0.000183105
1.62931,0,0.00146484
1.59457,0,0.00146484
1.59457,0,0.00146484
1.66395,0,0.00146484
1.62915,0,0.000183105
1.65543,0,0.000183105
1.63805,0,0.00219727
1.55979,0,0.00219727
1.59452,0,-0.0032959
1.56012,0,-0.0032959
1.53376,0,0.00219727
1.59423,0,0.00219727
1.68143,0,-0.00109863
1.68165,0,-0.00109863
1.61216,0,0.000183105
1.62092,0,0.000183105
1.59483,0,-0.0032959
1.62079,0,-0.0032959
1.60341,0,-0.0032959
1.60351,0,-0.0032959
1.6209,0,0.000183105
1.62943,0,0.000183105
1.61216,0,0.000183105
1.65559,0,0.000183105
1.61208,0,0.000183105
1.58612,0,0.000183105
1.5513,0,-0.00201416
1.64659,0,-0.00201416
1.68155,0,0.000183105
1.62072,0,0.000183105
1.63821,0,-0.00201416
1.62962,0,-0.00201416
1.59476,0,0.000183105
1.57744,0,0.000183105
1.5253,0,-0.00531006
1.63821,0,-0.00531006
1.65549,0,-0.00439453
1.61187,0,-0.00439453
1.60314,0,0.00146484
1.6204,0,0.00146484
1.60327,0,-0.0032959
1.62061,0,-0.0032959
1.55979,0,0.000183105
1.612,0,0.000183105
1.5856,0,0.00219727
1.62907,0,0.00219727
1.62944,0,-0.0032959
1.57734,0,-0.0032959
1.62961,0,-0.0032959
1.58605,0,-0.0032959
1.56876,0,-0.00531006
1.57745,0,-0.00531006
1.60296,0,0.000183105
1.65538,0,0.000183105
1.67274,0,0.00366211
1.66417,0,0.00366211
1.64697,0,-0.0032959
1.60346,0,-0.0032959
1.55997,0,0.000183105
1.53365,0,0.000183105
1.50778,0,0.00146484
1.61227,0,0.00146484
1.66417,0,0.000183105
1.62095,0,0.000183105
1.58617,0,0.00219727
1.57723,0,0.00219727
1.62928,0,0.000183105
1.6032,0,0.000183105
1.56822,0,0.00219727
1.54231,0,0.00219727
1.621,0,-0.0032959
1.69032,0,-0.0032959
1.63818,0,-0.00201416
1.58599,0,-0.00201416
1.56843,0,0.000183105
1.55125,0,0.000183105
1.6034,0,0.00366211
1.61187,0,0.00366211
1.50764,0,0.00146484
1.5162,0,0.00146484
1.55977,0,-0.00201416
1.62926,0,-0.00201416
1.57735,0,0.000183105
1.58609,0,0.000183105
1.63803,0,0.000183105
1.58599,0,0.000183105
1.55129,0,0.000183105
1.49033,0,0.000183105
1.54241,0,0.000183105
1.54234,0,0.000183105
1.57739,0,0.000183105
1.57727,0,0.000183105
1.55124,0,0.00146484
1.55995,0,0.00146484
1.57747,0,0.00366211
1.49052,0,0.00366211
1.52515,0,0.00366211
1.61204,0,0.00366211
1.65543,0,0.000183105
1.62057,0,0.000183105
1.52505,0,0.000183105
1.54259,0,0.000183105
1.54254,0,0.00366211
1.60317,0,0.00366211
1.63806,0,-0.0032959
1.55116,0,-0.0032959
1.6729,0,-0.00201416
1.58594,0,-0.00201416
1.59462,0,-0.00531006
1.61215,0,-0.00531006
1.63797,0,0.000183105
1.63786,0,0.000183105
1.59438,0,0.000183105
1.5771,0,0.000183105
1.57726,0,-0.00201416
1.52502,0,-0.00201416
1.60323,0,0.00146484
1.58585,0,0.00146484
1.60325,0,0.000183105
1.63794,0,0.000183105
1.60306,0,-0.00201416
1.64684,0,-0.00201416
1.58591,0,-0.0032959
1.59457,0,-0.0032959
1.66427,0,0.000183105
1.6381,0,0.000183105
1.61209,0,-0.00201416
1.525,0,-0.00201416
1.52498,0,0.00219727
1.55137,0,0.00219727
1.56007,0,-0.00201416
1.53396,0,-0.00201416
1.55989,0,0.00366211
1.58586,0,0.00366211
1.62074,0,-0.0032959
1.62934,0,-0.0032959
1.69883,0,0.00366211
1.69004,0,0.00366211
1.70765,0,0.000183105
1.70772,0,0.000183105
1.62061,0,0.000183105
1.64687,0,0.000183105
1.58604,0,0.00366211
1.62071,0,0.00366211
1.62953,0,0.0067749
1.55144,0,0.0067749
1.56858,0,0.000183105
1.54219,0,0.000183105
1.55979,0,0.00567627
1.69024,0,0.00567627
1.72476,0,0.000183105
1.68136,0,0.000183105
1.69007,0,-0.0032959
1.69031,0,-0.0032959
1.66428,0,0.000183105
1.57734,0,0.000183105
1.59483,0,-0.00201416
1.59472,0,-0.00201416
1.5513,0,0.000183105
1.56855,0,0.000183105
1.56845,0,0.000183105
1.63805,0,0.000183105
1.58587,0,0.000183105
1.55975,0,0.000183105
1.60323,0,0.00366211
1.57719,0,0.00366211
1.64678,0,-0.00640869
1.57713,0,-0.00640869
1.53363,0,0.000183105
1.66413,0,0.000183105
1.62974,0,0.00366211
1.6296,0,0.00366211
1.60328,0,-0.00109863
1.57713,0,-0.00109863
1.6117,0,-0.0032959
1.65514,0,-0.0032959
1.63826,0,0.00146484
1.61228,0,0.00146484
1.6119,0,0.000183105
1.65538,0,0.000183105
1.6117,0,0.000183105
1.52483,0,0.000183105
1.4992,0,0.00219727
1.63813,0,0.00219727
1.64649,0,0.000183105
1.6119,0,0.000183105
1.6558,0,0.000183105
1.63813,0,0.000183105
1.58578,0,0.000183105
1.6119,0,0.000183105
1.53353,0,0.000183105
1.62944,0,0.000183105
1.61216,0,-0.00201416
1.60333,0,-0.00201416
1.66438,0,0.000183105
1.6117,0,0.000183105
1.57721,0,0.0067749
1.65568,0,0.0067749
1.61193,0,0.000183105
1.63812,0,0.000183105
1.63791,0,0.00366211
1.62926,0,0.00366211
1.612,0,-0.0032959
1.59481,0,-0.0032959
1.63829,0,0.00366211
1.64662,0,0.00366211
1.65532,0,-0.0032959
1.65538,0,-0.0032959
1.60338,0,0.00366211
1.52525,0,0.00366211
1.48174,0,-0.00201416
1.59472,0,-0.00201416
1.66427,0,0.00146484
1.64684,0,0.00146484
1.63805,0,-0.00531006
1.55961,0,-0.00531006
1.60302,0,0.00366211
1.63791,0,0.00366211
1.53388,0,-0.0032959
1.55135,0,-0.0032959
1.62058,0,-0.00201416
1.58587,0,-0.00201416
1.60325,0,0.000183105
1.61187,0,0.000183105
1.72504,0,0.00567627
1.71625,0,0.00567627
1.57736,0,-0.00201416
1.59491,0,-0.00201416
1.56005,0,0.00219727
1.55993,0,0.00219727
1.62071,0,0.00366211
1.62063,0,0.00366211
1.62064,0,0.000183105
1.58579,0,0.000183105
1.62045,0,0.00366211
1.61179,0,0.00366211
1.59451,0,-0.0032959
1.63861,0,-0.0032959
1.56917,0,0.00366211
1.59477,0,0.00366211
1.62944,0,0.00219727
1.58568,0,0.00219727
1.65524,0,0.000183105
1.62066,0,0.000183105
1.59465,0,-0.0032959
1.59459,0,-0.0032959
1.55109,0,-0.0032959
1.57726,0,-0.0032959
1.54251,0,0.000183105
1.60358,0,0.000183105
1.59475,0,-0.00201416
1.58574,0,-0.00201416
1.62054,0,-0.00201416
1.61174,0,-0.00201416
1.70745,0,0.00366211
1.66411,0,0.00366211
1.5684,0,0.000183105
1.61187,0,0.000183105
1.58586,0,0.000183105
1.56005,0,0.000183105
1.6033,0,0.000183105
1.6118,0,0.000183105
1.62092,0,-0.00531006
1.56869,0,-0.00531006
1.58604,0,0.000183105
1.64693,0,0.000183105
1.6381,0,-0.00531006
1.62108,0,-0.00531006
1.62077,0,-0.0032959
1.6381,0,-0.0032959
1.62974,0,-0.00201416
1.64702,0,-0.00201416
1.69043,0,0.00219727
1.53383,0,0.00219727
1.57726,0,0.00366211
1.59467,0,0.00366211
1.59451,0,-0.00201416
1.62061,0,-0.00201416
1.58612,0,0.00219727
1.62973,0,0.00219727
1.66403,0,0.000183105
1.59449,0,0.000183105
1.57721,0,0.000183105
1.58581,0,0.000183105
1.62066,0,0.000183105
1.60325,0,0.000183105
1.51634,0,0.00366211
1.55995,0,0.00366211
1.57726,0,-0.0032959
1.63815,0,-0.0032959
1.62942,0,0.00366211
1.55104,0,0.00366211
1.61222,0,-0.00201416
1.63837,0,-0.00201416
1.62963,0,0.000183105
1.59462,0,0.000183105
1.54249,0,0.00146484
1.58594,0,0.00146484
1.62958,0,-0.00109863
1.59483,0,-0.00109863
1.56012,0,0.000183105
1.55127,0,0.000183105
1.62926,0,0.000183105
1.65532,0,0.000183105
1.62063,0,0.00366211
1.6296,0,0.00366211
1.57742,0,-0.00201416
1.5686,0,-0.00201416
1.56878,0,0.000183105
1.51632,0,0.000183105
1.57708,0,-0.0032959
1.56847,0,-0.0032959
1.5686,0,-0.00201416
1.586,0,-0.00201416
1.55116,0,0.000183105
1.57729,0,0.000183105
1.54244,0,0.000183105
1.62063,0,0.000183105
1.63818,0,0.000183105
1.55124,0,0.000183105
1.61203,0,0.00219727
1.61188,0,0.00219727
1.57726,0,0.00366211
1.59473,0,0.00366211
1.55109,0,0.000183105
1.56855,0,0.000183105
1.64694,0,0.000183105
1.6734,0,0.000183105
1.62976,0,0.000183105
1.62931,0,0.000183105
1.64678,0,-0.0032959
1.57708,0,-0.0032959
1.58581,0,-0.00109863
1.65554,0,-0.00109863
1.61203,0,0.00366211
1.51671,0,0.00366211
1.4903,0,0.000183105
1.59436,0,0.000183105
1.57713,0,-0.00201416
1.60317,0,-0.00201416
1.6295,0,0.00366211
1.6296,0,0.00366211
1.64697,0,-0.0032959
1.62079,0,-0.0032959
1.51639,0,0.00366211
1.58581,0,0.00366211
1.66395,0,-0.00201416
1.68158,0,-0.00201416
1.62949,0,0.00366211
1.55997,0,0.00366211
1.49905,0,0.000183105
1.53378,0,0.000183105
1.54251,0,0.00146484
1.52503,0,0.00146484
1.54251,0,-0.0032959
1.53405,0,-0.0032959
1.50766,0,-0.0032959
1.58594,0,-0.0032959
1.60355,0,-0.00201416
1.63826,0,-0.00201416
1.67293,0,0.00366211
1.61208,0,0.00366211
1.55998,0,-0.00201416
1.55114,0,-0.00201416
1.50764,0,0.00219727
1.57718,0,0.00219727
1.54231,0,-0.00531006
1.57708,0,-0.00531006
1.65557,0,0.000183105
1.60346,0,0.000183105
1.62075,0,0.000183105
1.72504,0,0.000183105
1.66402,0,-0.00109863
1.63813,0,-0.00109863
1.62097,0,0.00366211
1.59472,0,0.00366211
1.5948,0,0.000183105
1.53393,0,0.000183105
1.60341,0,0.000183105
1.67293,0,0.000183105
1.68155,0,0.000183105
1.67299,0,0.000183105
1.5686,0,-0.00201416
1.62069,0,-0.00201416
1.64683,0,-0.00201416
1.64673,0,-0.00201416
1.69018,0,0.000183105
1.6557,0,0.000183105
1.62968,0,0.000183105
1.60354,0,0.000183105
1.6209,0,0.00366211
1.69032,0,0.00366211
1.69015,0,0.00567627
1.65546,0,0.00567627
1.55122,0,-0.00109863
1.60359,0,-0.00109863
1.63829,0,0.000183105
1.61204,0,0.000183105
1.6557,0,0.000183105
1.59436,0,0.000183105
1.5769,0,-0.0032959
1.60341,0,-0.0032959
1.59455,0,0.000183105
1.60341,0,0.000183105
1.55987,0,0.00567627
1.56824,0,0.00567627
1.54206,0,-0.0032959
1.53368,0,-0.0032959
1.65551,0,-0.00531006
1.66432,0,-0.00531006
1.60354,0,0.00146484
1.6209,0,0.00146484
1.62944,0,-0.0032959
1.55992,0,-0.0032959
1.55119,0,0.00146484
1.54264,0,0.00146484
1.65562,0,-0.0032959
1.65554,0,-0.0032959
1.62053,0,0.00366211
1.59466,0,0.00366211
1.67271,0,-0.0032959
1.74189,0,-0.0032959
1.66394,0,0.000183105
1.58607,0,0.000183105
1.56868,0,-0.00201416
1.66436,0,-0.00201416
1.61214,0,-0.0032959
1.48167,0,-0.0032959
1.55139,0,-0.00201416
1.5862,0,-0.00201416
1.60361,0,0.00366211
1.6295,0,0.00366211
1.60314,0,-0.0032959
1.60317,0,-0.0032959
1.62923,0,0.000183105
1.55099,0,0.000183105
1.57723,0,0.000183105
1.71646,0,0.000183105
1.74249,0,0.000183105
1.64675,0,0.000183105
1.55089,0,0.00567627
1.60315,0,0.00567627
1.5947,0,0.00366211
1.54258,0,0.00366211
1.60351,0,0.000183105
1.66422,0,0.000183105
1.64689,0,0.00567627
1.59451,0,0.00567627
1.62929,0,0.000183105
1.61204,0,0.000183105
1.525,0,0.000183105
1.55997,0,0.000183105
1.59467,0,0.000183105
1.62075,0,0.000183105
1.62075,0,0.000183105
1.58597,0,0.000183105
1.60335,0,-0.00109863
1.57726,0,-0.00109863
1.59532,0,0.00146484
1.51694,0,0.00146484
1.47296,0,0.00219727
1.56005,0,0.00219727
1.5684,0,0.00366211
1.64672,0,0.00366211
1.64668,0,0.00219727
1.6378,0,0.00219727
1.62063,0,0.000183105
1.5686,0,0.000183105
1.64702,0,0.00366211
1.63826,0,0.00366211
1.5597,0,0.000183105
1.58602,0,0.000183105
1.57747,0,0.00366211
1.57744,0,0.00366211
1.58614,0,-0.00201416
1.56851,0,-0.00201416
1.64667,0,0.000183105
1.65544,0,0.000183105
1.59472,0,-0.0032959
1.57741,0,-0.0032959
1.55959,0,0.00366211
1.57697,0,0.00366211
1.61198,0,0.00366211
1.58609,0,0.00366211
1.58591,0,0.00366211
1.62926,0,0.00366211
1.5684,0,0.00366211
1.56835,0,0.00366211
1.5338,0,-0.0032959
1.64692,0,-0.0032959
1.60348,0,0.00146484
1.57741,0,0.00146484
1.62072,0,-0.00201416
1.66417,0,-0.00201416
1.59472,0,0.000183105
1.49918,0,0.000183105
1.55145,0,0.00567627
1.65565,0,0.00567627
1.62968,0,0.000183105
1.59483,0,0.000183105
1.62074,0,0.000183105
1.64677,0,0.000183105
1.64684,0,-0.00201416
1.62934,0,-0.00201416
1.65567,0,-0.00531006
1.58611,0,-0.00531006
1.58596,0,-0.0032959
1.61174,0,-0.0032959
1.56835,0,0.000183105
1.55977,0,0.000183105
1.5251,0,0.000183105
1.62942,0,0.000183105
1.65559,0,-0.00531006
1.61179,0,-0.00531006
1.67255,0,-0.00201416
1.64665,0,-0.00201416
1.6033,0,-0.00201416
1.59487,0,-0.00201416
1.595,0,0.000183105
1.57734,0,0.000183105
1.58596,0,0.00146484
1.62077,0,0.00146484
1.67304,0,0.000183105
1.62952,0,0.000183105
1.56843,0,0.00567627
1.62038,0,0.00567627
1.6467,0,0.000183105
1.59472,0,0.000183105
1.58581,0,-0.00201416
1.64673,0,-0.00201416
1.60317,0,0.00219727
1.56835,0,0.00219727
1.63813,0,0.000183105
1.5512,0,0.000183105
1.53386,0,0.00366211
1.55101,0,0.00366211
1.55129,0,0.000183105
1.64735,0,0.000183105
1.56002,0,0.000183105
1.56863,0,0.000183105
1.64654,0,0.00219727
1.60299,0,0.00219727
1.63787,0,0.00366211
1.59465,0,0.00366211
1.54248,0,0.00146484
1.54234,0,0.00146484
1.56873,0,0.000183105
1.61219,0,0.000183105
1.61209,0,-0.00531006
1.62087,0,-0.00531006
1.58591,0,0.00366211
1.61196,0,0.00366211
1.63807,0,0.00366211
1.62947,0,0.00366211
1.65538,0,-0.00640869
1.67263,0,-0.00640869
1.61208,0,0.00146484
1.62936,0,0.00146484
1.63797,0,-0.00201416
1.61198,0,-0.00201416
1.58583,0,-0.00531006
1.51627,0,-0.00531006
1.55104,0,0.000183105
1.50789,0,0.000183105
1.63845,0,0.000183105
1.64675,0,0.000183105
1.56881,0,0.000183105
1.55144,0,0.000183105
1.55129,0,-0.0032959
1.60336,0,-0.0032959
1.59467,0,0.00366211
1.56858,0,0.00366211
1.58596,0,0.000183105
1.54224,0,0.000183105
1.61174,0,0.000183105
1.62944,0,0.000183105
1.57728,0,-0.00201416
1.62936,0,-0.00201416
1.61187,0,0.000183105
1.6553,0,0.000183105
1.64686,0,-0.0032959
1.59455,0,-0.0032959
1.69881,0,0.000183105
1.60338,0,0.000183105
1.49935,0,-0.00531006
1.49047,0,-0.00531006
1.46428,0,0.000183105
1.52498,0,0.000183105
1.55982,0,-0.0032959
1.64673,0,-0.0032959
1.66395,0,0.000183105
1.62056,0,0.000183105
1.63802,0,0.000183105
1.66386,0,0.000183105
1.68176,0,0.000183105
1.66447,0,0.000183105
1.60312,0,0.000183105
1.62069,0,0.000183105
1.64675,0,-0.00201416
1.69029,0,-0.00201416
1.63818,0,0.000183105
1.5251,0,0.000183105
1.59485,0,0.000183105
1.5685,0,0.000183105
1.57732,0,0.00366211
1.61226,0,0.00366211
1.66403,0,0.000183105
1.67291,0,0.000183105
1.58613,0,0.00366211
1.58581,0,0.00366211
1.65524,0,0.00366211
1.63818,0,0.00366211
1.6122,0,0.000183105
1.62072,0,0.000183105
1.62965,0,0.000183105
1.6643,0,0.000183105
